List Number,Sold Date,Sold Price,Basement SqFt,Year Built,Lot Acres,Total Bedrooms,Full Baths,Half Baths,Garage Type,Zoned,Subdivision,Parcel Number,Garage Capacity,Photo URL,Bsmt % Finish,Fireplaces2,Kitchens,Laundry,Concessions4,Road Condition,Accessability,Address,GLA,Adjusted SP
109554,3/12/2025,0,0,2024,0.03,3,2,1,Attach,R-2,The Village at 56,B-1436-0005-0000,2,http://cdn.photos.sparkplatform.com/icb/20250108235910175881000000.jpg,0,0,1,1,0,Paved,,4283 W HWY 56 #5,1625,0
109556,3/13/2025,175000,0,1992,0,3,2,0,Carpor,R3,Cedar Cove Condos,B-1805-000A-0007,1,http://cdn.photos.sparkplatform.com/icb/20250110170703202108000000.jpg,0,0,1,1,0,Paved,,576 W 1045 #A-7 N,866,175000
109562,6/17/2025,501050,1640,2025,0.28,3,2,0,Attach,R-1-11,Settlers Square,A-0990-0029-0000,2,http://cdn.photos.sparkplatform.com/icb/20250617134515619572000000.jpg,0,0,1,1,0,Paved,,1031 E 4240 (Lot 29 Phs 4 Settlers Square) N,1818,501050
109564,1/24/2025,276587,1260,1974,0.31,4,2,0,Attach,R-1,Smith,B-1113-0008-0010,1,http://cdn.photos.sparkplatform.com/icb/20250110223128868530000000.jpg,0.9,1,1,1,0,Paved,Year Round,38 S 1650 W,1372,276587
109567,4/18/2025,392000,0,1997,0.6,4,2,0,Attach,R1,Garden Park Estates,A-0874-0000-000G-20,2,http://cdn.photos.sparkplatform.com/icb/20250110225624695843000000.jpg,0,0,1,1,0,Paved,,4317 N Golden Leaf Circle,1492,392000
109568,2/20/2025,449000,0,1997,1.33,3,2,0,Detach,Residential,Not Applicable,A-0507-0009-0000,4,http://cdn.photos.sparkplatform.com/icb/20250111001814688936000000.jpg,1,0,1,1,15000,Paved,,618 W Old Hwy 91,1500,434000
109571,9/26/2025,812500,1833,2004,2.13,6,4,1,Attach,R1,Cross Hollow Hills,D-1139-0010-0119,3,http://cdn.photos.sparkplatform.com/icb/20250520141016976373000000.jpg,1,1,1,1,0,Paved,Year Round,1133 S Canyon Drive,1805,812500
109574,6/5/2025,550000,1600,2025,0.46,3,2,0,Attach,R-1,Sunview Estates,A-0907-0006-0000,3,http://cdn.photos.sparkplatform.com/icb/20250428152433330651000000.jpg,0,0,1,1,0,Paved,Year Round,4240 N Tomahawk Lot 6 Drive,1600,550000
109575,2/13/2025,620000,0,2025,0.26,4,2,1,Attach,Residential,Iron West,B-2020-0084-0000,3,http://cdn.photos.sparkplatform.com/icb/20250112210910246768000000.jpg,0,1,1,1,10000,,Year Round,4341 W 200 N,2238,610000
109580,2/18/2025,612000,0,2025,0.24,4,2,0,Attach,R-1,The Canyon at Eagle Ridge,B-2039-0005-0000,3,http://cdn.photos.sparkplatform.com/icb/20250118212425199107000000.jpg,0,1,2,1,0,Paved,Year Round,2331 S Canyon Circle,2049,612000
109583,5/28/2025,493000,0,2007,0.41,4,3,0,Attach,R-1,The Fields,A-0944-0037-0000,2,http://cdn.photos.sparkplatform.com/icb/20250113171709734407000000.jpg,0,1,1,1,0,Paved,,3790 N 170 E,2614,493000
109587,4/4/2025,550000,1600,2014,0.23,6,3,0,Attach,R1,Mountain Shadows,B-1866-0041-0000,3,http://cdn.photos.sparkplatform.com/icb/20250113225837281418000000.jpg,1,1,1,1,0,Paved,Year Round,4002 W 175 S,1600,550000
109590,7/11/2025,252000,1256,1966,0.24,5,3,0,Attach,R1,Highland Park,B-0065-0058-0000,1,http://cdn.photos.sparkplatform.com/icb/20250110183916456949000000.jpg,1,2,1,1,0,Paved,,252 Highland Drive,1256,252000
109592,4/29/2025,405000,918,1951,0.18,3,2,0,Carpor,R-2-2,Mountain View,B-0045-0073-0000,1,http://cdn.photos.sparkplatform.com/icb/20250114163450522127000000.jpg,1,2,1,1,2500,Paved,Year Round,67 N 1150 W,1110,402500
109596,8/12/2025,469900,1489,2006,0.23,2,2,0,Attach,R1,Sunset Canyon Estate,B-1785-0016-0000,2,http://cdn.photos.sparkplatform.com/icb/20250114220525156002000000.jpg,0.2,1,1,1,0,Paved,,242 S Marble Canyon Drive,1547,469900
109597,5/30/2025,547706,1795,2025,0.28,4,2,0,Attach,R-1-11,Settlers Square,A-0990-0028-0000,2,http://cdn.photos.sparkplatform.com/icb/20250529210258231978000000.jpg,0,1,1,1,0,Paved,,1023 E 4240 (Lot 28 Phs 4 Settlers Square) N,1987,547706
109599,3/14/2025,395000,1381,2009,0.26,3,2,0,Attach,R1,The Ridge,A-0917-0103-0000,2,http://cdn.photos.sparkplatform.com/icb/20250115021014999825000000.jpg,0,0,1,1,10000,Paved,,2126 E Ravine Road,1381,385000
109600,2/28/2025,469900,0,2024,0.41,3,2,0,Attach,R,The Ridge,A-0917-0036-0000,4,http://cdn.photos.sparkplatform.com/icb/20250115025245103682000000.jpg,0,0,1,1,4900,Paved,,1972 E Cedar Berry Lane,1656,465000
109603,3/11/2025,328000,1008,1976,0.54,6,2,0,Attach,R1,Not Applicable,A-0779-0030-0001,2,http://cdn.photos.sparkplatform.com/icb/20250115201211112371000000.jpg,1,0,1,1,7913,Paved,,4766 N Pioneer Drive,1008,320087
109611,2/28/2025,245000,0,1998,0.08,2,2,0,Attach,R-1,East Gate,B-0360-0002-000A-15,1,http://cdn.photos.sparkplatform.com/icb/20250115234327891806000000.jpg,0,0,1,1,0,Paved,Year Round,334 S 400 #15 E,1073,245000
109612,3/21/2025,164500,0,1991,0.03,1,1,0,None,R1,Cedar Village,A-1182-000A-0106,0,http://cdn.photos.sparkplatform.com/icb/20250116164656904377000000.jpg,0,1,1,1,0,Paved,,286 W Eagles Roost #A- 106 Street,655,164500
109613,7/25/2025,375000,0,1979,0.54,4,2,0,Detach,Aiz,Homestead,A-0779-0077-0000,1,http://cdn.photos.sparkplatform.com/icb/20250116174453598842000000.jpg,0,0,1,1,10000,Paved,Year Round,1668 E Homestead Boulevard,2108,365000
109620,3/14/2025,550000,0,2017,7.25,4,2,0,Attach,R-5,Golden West,E-0231-0020-0000,2,http://cdn.photos.sparkplatform.com/icb/20250115193643615953000000.jpg,0,1,1,1,0,Paved,Year Round,1720 S 7700 W,1596,550000
109623,2/12/2025,260000,1127,1993,0.42,5,2,1,None,R,Enoch Gardens,A-0780-0000-000E-05,0,http://cdn.photos.sparkplatform.com/icb/20250117152558256367000000.jpg,0.95,0,1,1,0,Paved,,4908 N Mule Train Drive,1127,260000
109625,8/28/2025,424900,0,2025,0.25,3,2,0,Attach,R-1,Pine View Estates,A-1035-0032-0000,2,http://cdn.photos.sparkplatform.com/icb/20250723224336669732000000.jpg,0,0,1,1,8015,Paved,Year Round,4838 N 10 E,1576,416885
109628,6/19/2025,630000,0,2020,1.95,3,2,1,Attach,R-1/2,Old Irontown,E-0842-0008-000D-032,2,http://cdn.photos.sparkplatform.com/icb/20250117184605196949000000.jpg,0,1,1,1,10000,,Year Round,17898 W Granite Lane,2719,620000
109644,2/11/2025,244000,872,1931,0.3,3,2,0,Carpor,Multifamily,Not Applicable,B-0310-0000-0000,0,http://cdn.photos.sparkplatform.com/icb/20250117234434102201000000.jpg,1,0,1,1,0,Paved,,270 S 100 E,872,244000
109656,2/25/2025,316875,0,2005,0.12,3,2,0,Attach,Res,Southern View,B-1791-0003-0001,2,http://cdn.photos.sparkplatform.com/icb/20250120215806788555000000.jpg,0,0,1,1,0,Paved,Year Round,1397 S Northern View Drive,1290,316875
109657,4/30/2025,559123,0,2025,0.3,3,2,0,Attach,R,Iron West,B-2020-0063-0000,3,http://cdn.photos.sparkplatform.com/icb/20250121162125106644000000.jpg,0,1,1,1,0,Paved,Year Round,4491 W 250 Lot 63 N,1907,559123
109658,4/30/2025,539833,1117,2025,0.26,5,2,1,Attach,R,Iron West,B-2020-0088-0000,3,http://cdn.photos.sparkplatform.com/icb/20250121164902220579000000.jpg,1,0,1,1,0,Paved,Year Round,4423 W 200 Lot 88 N,1419,539833
109666,3/4/2025,540000,0,2007,0.5,4,3,0,Attach,R-1,Westview Estates,D-1213-000C-0012,2,http://cdn.photos.sparkplatform.com/icb/20250121170411052728000000.jpg,0,1,1,1,0,Paved,Year Round,1213 S 4475 W,2014,540000
109669,2/21/2025,310000,0,2020,0.04,3,2,0,Attach,Res,Quail Court -Cedar Knolls,B-1135-000G-013A,2,http://cdn.photos.sparkplatform.com/icb/20250117033218228613000000.jpg,0,1,1,1,2000,Paved,,1121 Cedar Knolls #13 Street,1452,308000
109673,11/21/2025,625000,0,2025,0.3,4,2,1,Attach,R1,Saddleback Ridge,B-2012-0424-0000,2,http://cdn.photos.sparkplatform.com/icb/20250826160112631428000000.jpg,0,1,1,1,0,Paved,,2906 W Rock Ridge Road,2224,625000
109677,3/27/2025,294000,0,2024,0.02,3,2,1,Attach,R3,Cedar Reserve,B-2015-0056-0000,2,http://cdn.photos.sparkplatform.com/icb/20250123013601599891000000.jpg,0,0,1,1,0,Paved,Year Round,3181 W 1675 #A N,1480,294000
109679,2/21/2025,359000,341,1947,0.31,3,2,0,Detach,Residential,Not Applicable,A-0116-0001-0000,2,http://cdn.photos.sparkplatform.com/icb/20250123182256016873000000.jpg,1,1,1,1,10000,Paved,Year Round,210 S 100 E,1619,349000
109680,5/23/2025,430000,0,2025,0.21,3,2,0,Attach,R1/2,The Parks Deer Hollo,D-1224-0016-0000,3,http://cdn.photos.sparkplatform.com/icb/20250123192004255657000000.jpg,0,0,1,1,0,Paved,Year Round,1967 W 4700 N,1550,430000
109683,3/21/2025,424500,0,2025,0.23,3,2,0,Attach,R1/2,The Parks Deer Hollo,D-1224-0017-0000,2,http://cdn.photos.sparkplatform.com/icb/20250123194348213411000000.jpg,0,0,1,1,7000,Paved,Year Round,1943 W 4700 N,1612,417500
109691,5/1/2025,514200,0,2025,0.25,4,2,0,Attach,R-2-1,Magnolia Fields,B-2031-0020-0000,2,http://cdn.photos.sparkplatform.com/icb/20250124171805078057000000.jpg,1,1,1,1,0,Paved,Year Round,1068 N Reese Street,1871,514200
109699,3/6/2025,256180,0,2007,0.02,3,2,1,Attach,R,Belle Monte PUD,B-1955-0030-000E,1,http://cdn.photos.sparkplatform.com/icb/20250124190339956215000000.jpg,0,1,1,1,0,Paved,Year Round,1288 N North Cedar Blvd #30,1578,256180
109700,5/23/2025,735000,2182,2013,0.26,6,3,1,Attach,R,Wild Flower,B-1761-0006-0000,3,http://cdn.photos.sparkplatform.com/icb/20250124195456456702000000.jpg,1,2,2,1,15000,Paved,Year Round,605 S 2475 W,2559,720000
109708,3/7/2025,544000,780,2018,1.09,1,1,1,Bsmt,R-1,Not Applicable,A-1150-0005-0001-04,0,http://cdn.photos.sparkplatform.com/icb/20250124233249484713000000.jpg,1,1,1,1,0,Paved,,290 W Eagles Roost Street,780,544000
109711,4/4/2025,465000,0,2021,0.19,4,2,1,Attach,Residential,Crescent Hills,B-2010-0020-0000,2,http://cdn.photos.sparkplatform.com/icb/20250125190722737831000000.jpg,0,0,1,1,5000,Paved,Year Round,2723 W Sterling Drive,2118,460000
109723,5/8/2025,347400,618,1999,0.11,4,3,1,Attach,R-2,Lone Tree,B-1562-0003-0000,2,http://cdn.photos.sparkplatform.com/icb/20250127221810294847000000.jpg,1,0,1,1,10000,Paved,Year Round,183 E 820 S,1530,337400
109735,4/5/2025,413000,0,2025,0.25,3,2,0,Attach,R-1,Pine View Estates,A-1035-0006-0000,2,http://cdn.photos.sparkplatform.com/icb/20250127234302365071000000.jpg,0,0,1,1,0,Paved,Year Round,4911 N 10 E,1500,413000
109738,3/28/2025,374000,0,1999,0.52,4,2,0,None,Residential,Mid Valley Estates,D-0527-0001-0002-25,0,http://cdn.photos.sparkplatform.com/icb/20250122205611241324000000.jpg,0,0,1,1,0,Paved,Year Round,4889 N 2700 W,1782,374000
109740,4/30/2025,545000,1718,2025,0.18,3,2,0,Attach,R-2-1,The Valley at South Mtn,B-2016-0015-0000,3,http://cdn.photos.sparkplatform.com/icb/20250128152756936844000000.jpg,0,0,1,1,0,Paved,,3343 W Sun W Circle,1619,545000
109742,3/7/2025,425000,0,2024,0.26,3,2,0,Attach,R,Valley Gate Estates,A-0798-0009-0000,2,http://cdn.photos.sparkplatform.com/icb/20250128161707070797000000.jpg,0,0,1,1,0,Paved,Year Round,878 E Winchester Drive,1769,425000
109747,2/25/2025,0,0,1983,0,1,1,0,Bsmt,R3,Copper Chase Condos,A-1178-0219-0000,1,http://cdn.photos.sparkplatform.com/icb/20250128010646235210000000.jpg,0,1,1,1,0,Paved,,150 W Ridge View Street #219,624,0
109754,6/20/2025,421100,0,2025,0.13,3,2,0,Attach,R2-2,Ekko View Estates,B-2046-005S-0000,2,http://cdn.photos.sparkplatform.com/icb/20250129195441516203000000.jpg,0,0,1,1,0,Paved,Year Round,1828 N Bald Eagle,1743,421100
109755,4/21/2025,360390,632,2025,0.03,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1168-0000,2,http://cdn.photos.sparkplatform.com/icb/20250129204018906487000000.jpg,0.8,0,1,1,0,Paved,Year Round,564 S Rockwell Lane #1168,1573,360390
109757,2/10/2025,354390,632,2025,0.02,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1169-0000,2,http://cdn.photos.sparkplatform.com/icb/20250129212328394364000000.jpg,0.8,0,1,1,0,Paved,Year Round,566 S Rockwell Lane 1169,1573,354390
109758,6/30/2025,351900,405,2025,0.02,4,3,1,Attach,R3-M,Fiddlers Cove PUD,B-2041-0005-000C,2,http://cdn.photos.sparkplatform.com/icb/20250129235835177572000000.jpg,1,0,1,1,0,Paved,Year Round,665 E 2015 #5C N,1867,351900
109759,5/2/2025,349900,405,2025,0.02,4,3,1,Attach,R3-M,Fiddlers Cove PUD,B-2041-0005-000D,2,http://cdn.photos.sparkplatform.com/icb/20250130001203614238000000.jpg,1,0,1,1,0,Paved,Year Round,665 E 2015 #5D N,1867,349900
109765,5/21/2025,399900,0,2025,0.11,5,3,0,Attach,R2-2,Liberty Cove at Jefferson,B-2026-011A-0000,2,http://cdn.photos.sparkplatform.com/icb/20250130195602757702000000.jpg,0,0,1,1,5000,Paved,Year Round,752 S Liberty Cove Drive,2101,394900
109773,6/6/2025,383545,0,2025,0.14,3,2,0,Attach,Residential,Rose Village,B-2029-0022-000E,2,http://cdn.photos.sparkplatform.com/icb/20250212012340716658000000.jpg,0,0,1,1,5000,Paved,Year Round,397 W Rosie Loop Lot 22E,1448,378545
109774,3/14/2025,380345,0,2025,0.14,3,2,0,Attach,Residential,Rose Village,B-2029-0024-000E,2,http://cdn.photos.sparkplatform.com/icb/20250212015302869118000000.jpg,0,0,1,1,0,Paved,,363 W Rosie Loop Lot 24E,1448,380345
109776,1/29/2025,484637,0,2024,0.57,3,2,0,Attach,R,Peak View,D-0565-0008-0000,3,http://cdn.photos.sparkplatform.com/icb/20250131052649893108000000.jpg,0,0,1,1,0,Paved,Year Round,4424 N 2600 W,1580,484637
109777,3/18/2025,349250,0,1999,0.5,4,2,0,None,R,Mid Valley Estates,D-0518-0043-0025,0,http://cdn.photos.sparkplatform.com/icb/20250131043344606701000000.jpg,0,0,1,1,10000,Paved,Year Round,5358 N 2950 W,1742,339250
109788,5/7/2025,525000,1547,2025,0.28,5,3,0,Attach,R-1-11,Settlers Square,A-0990-0034-0000,2,http://cdn.photos.sparkplatform.com/icb/20250508193838026876000000.jpg,0.35,1,1,1,0,Paved,,1091 E 4240 N (Lot 34 Phs 4 Settlers Square),1766,525000
109792,9/12/2025,315000,166,1949,3.72,3,1,0,None,Residential,Not Applicable,E-1606-0004-00CL,0,http://cdn.photos.sparkplatform.com/icb/20250131210442462402000000.jpg,0,0,1,1,15000,,Year Round,1980 W 3600 N,1238,300000
109794,8/20/2025,445000,0,2025,0.26,3,2,0,Attach,Res,Valley Gate Estates,A-0798-0003-0000,2,http://cdn.photos.sparkplatform.com/icb/20250716153813337032000000.jpg,0,0,1,1,6000,Paved,Year Round,960 E Winchester Drive,1785,439000
109797,1/31/2025,381085,0,2025,0.12,3,2,0,Attach,Residential,Rose Village,B-2029-0020-000W,2,http://cdn.photos.sparkplatform.com/icb/20250201214010873073000000.jpg,0,0,1,1,0,Paved,,392 W Rosie Loop,1448,381085
109798,6/30/2025,310000,0,1941,0.2,4,2,0,Carpor,R-3-M,Cedar City,B-0166-0004-0000,2,http://cdn.photos.sparkplatform.com/icb/20250201225253200147000000.jpg,0,1,1,1,0,Paved,Year Round,237 N 600 W,1316,310000
109826,3/28/2025,447000,1533,2021,0.3,3,2,0,Attach,Res,Old Sorrel Ranch,B-1857-0027-0001,2,http://cdn.photos.sparkplatform.com/icb/20250203205042757821000000.jpg,0,0,1,1,0,Paved,Year Round,3614 Foundation Trail,1533,447000
109828,7/15/2025,610000,1732,2003,0.22,5,3,0,Attach,Residential,Legacy Park Sub,B-1732-0007-0000,3,http://cdn.photos.sparkplatform.com/icb/20250130184001825483000000.jpg,1,2,1,1,0,Paved,Year Round,2279 W Crestview Circle,1732,610000
109842,9/22/2025,188000,0,1991,0.03,1,1,1,None,Residential,Cedar Village,A-1182-000D-0101,0,http://cdn.photos.sparkplatform.com/icb/20250205004356274442000000.jpg,0,1,1,1,500,Paved,Year Round,286 W Eagles Roost #d-101 Street,750,187500
109849,6/20/2025,114500,0,1995,0,3,2,0,Carpor,R-3,Canyon Vw Mfg Hm Prk,0,0,http://cdn.photos.sparkplatform.com/icb/20250205181429039678000000.jpg,0,0,1,1,0,Paved,Year Round,780 W 1125 #14 N,1083,114500
109854,3/25/2025,562500,1232,1985,0.96,6,4,0,Attach,Residential,Monte Vista Acres,D-0938-0001-0023,2,http://cdn.photos.sparkplatform.com/icb/20250205185536971077000000.jpg,1,0,1,1,0,Paved,Year Round,3859 W 625 N,2524,562500
109858,6/23/2025,430000,0,2025,0.12,4,3,0,Attach,Residential,Rose Village,B-2050-0046-000W,2,http://cdn.photos.sparkplatform.com/icb/20250325215952015010000000.jpg,0,0,1,1,0,Paved,,352 W Rosie Loop 46W,2024,430000
109860,4/10/2025,299990,0,2025,0.02,3,2,0,Attach,Residential,Old Sorrel Ranch,B-1857-1128-0000,2,http://cdn.photos.sparkplatform.com/icb/20250205210551560487000000.jpg,0,0,1,1,0,Paved,Year Round,598 S May Dr 1128,1399,299990
109866,3/14/2025,447000,0,2013,0.26,4,3,0,Attach,R-1,Sunset Canyon Estate,B-1858-0016-0000,2,http://cdn.photos.sparkplatform.com/icb/20250205172344532030000000.jpg,0,0,1,1,7000,Paved,,317 S Glen Canyon Drive,1966,440000
109876,3/19/2025,350000,960,1979,0.17,4,2,0,Attach,Residential,North Cedar Estates,B-0001-0009-0019-262,2,http://cdn.photos.sparkplatform.com/icb/20250206161934652664000000.jpg,1,1,1,1,15000,Paved,Year Round,324 W 1725 N,994,335000
109877,3/17/2025,475000,0,2006,0.5,3,2,0,Attach,R-1,Westview Estates,D-1209-000B-0021,2,http://cdn.photos.sparkplatform.com/icb/20250204180837657045000000.jpg,0,1,1,1,10649,Paved,Year Round,831 S 4425 W,1875,464351
109880,3/12/2025,335000,0,1996,0.16,3,2,0,Attach,R,Cedar Meadows,B-1565-0059-0000,3,http://cdn.photos.sparkplatform.com/icb/20250206173519237064000000.jpg,0,1,1,1,0,Paved,Year Round,4087 W 75 N,1202,335000
109886,5/15/2025,495000,1613,2006,0.16,5,3,0,Attach,Residential,Cedar Meadows,B-1803-0026-0000,2,http://cdn.photos.sparkplatform.com/icb/20250206174445320833000000.jpg,1,0,1,1,0,Paved,Year Round,90 N 4275 W,1613,495000
109899,3/24/2025,339000,0,1998,0.16,4,2,1,Attach,Residential,Castlegate,B-1604-0014-0000,2,http://cdn.photos.sparkplatform.com/icb/20250207013429100631000000.jpg,1,0,1,1,0,Paved,,579 W 1525 N,2003,339000
109900,4/10/2025,465000,0,1997,19.66,4,2,1,None,Res,Eagle Valley Ranchos,D-0495-0002-0000,0,http://cdn.photos.sparkplatform.com/icb/20250204170735846096000000.jpg,0,0,1,1,0,Unimproved,,5953 N 1700 W,2045,465000
109902,3/25/2025,650000,0,2005,0.46,3,2,1,Attach,Residential,Kanarra Town,A-4000-0007-0000,2,http://cdn.photos.sparkplatform.com/icb/20250205174318014855000000.jpg,0,0,1,1,0,,Year Round,265 W 200 N,3270,650000
109904,10/15/2025,228000,0,2007,0.02,3,2,1,None,R1,Trailside,B-1960-0004-000A,0,http://cdn.photos.sparkplatform.com/icb/20250206233219427885000000.jpg,0,0,1,1,0,Paved,Year Round,920 S 25 #4A E,1258,228000
109913,8/11/2025,64000,0,1964,0,4,2,0,None,Residential,Mountain View,UT006105742,0,http://cdn.photos.sparkplatform.com/icb/20250208172615447201000000.jpg,0,0,1,1,0,Paved,Year Round,1027 N Main Street,1209,64000
109917,10/8/2025,250000,0,1984,0,1,2,0,Attach,R3,Timberbrook Village,A-1176-0003-0013,1,http://cdn.photos.sparkplatform.com/icb/20250210165051590102000000.jpg,0,1,1,1,0,Paved,,464 N 143 Hwy #a313,940,250000
109928,3/28/2025,740000,0,2025,0.86,4,3,0,Attach,Residential,Not Applicable,B-2023-0011-0000,3,http://cdn.photos.sparkplatform.com/icb/20250210200738595509000000.jpg,0,1,1,1,0,Paved,Year Round,1747 S 4250 W,2435,740000
109930,4/9/2025,575000,0,2025,0.3,3,2,1,Attach,R-2-1,Iron West,B-2020-0062-0000,3,http://cdn.photos.sparkplatform.com/icb/20250211004406096500000000.jpg,0,1,1,1,0,Paved,,4361 W 250 N Circle,1996,575000
109933,4/25/2025,120000,0,1972,0,1,1,0,None,R3,Edelweiss,A-1181-0106-0000,0,http://cdn.photos.sparkplatform.com/icb/20250208231213308965000000.jpg,0,1,1,1,4000,,Year Round,651 S Snowflake #106 Lane,429,116000
109934,10/15/2025,360000,0,1981,0,2,2,0,Attach,Rs,Giant Steps Condo,A-1173-0008-0000,1,http://cdn.photos.sparkplatform.com/icb/20250211171251560480000000.jpg,0,1,1,1,0,Paved,Year Round,407 S Vasels #8 Road,930,360000
109935,4/30/2025,650000,0,2025,0.3,3,2,0,Attach,R,Saddleback Ridge,B-2012-0912-0000,3,http://cdn.photos.sparkplatform.com/icb/20250130221224978181000000.jpg,0,1,1,1,0,Paved,Year Round,1761 S Grace Lane,2145,650000
109936,6/23/2025,690000,2275,2022,0.27,6,4,2,Attach,R-2-2,Old Sorrel Ranch,B-1857-0027-0058,3,http://cdn.photos.sparkplatform.com/icb/20250217190502964834000000.jpg,1,1,1,1,10000,Paved,Year Round,3580 W Sevy Street,2164,680000
109937,9/22/2025,779500,0,2025,0.28,3,2,1,Attach,R,Saddleback Ridge,B-2012-0918-0000,3,http://cdn.photos.sparkplatform.com/icb/20250613225138092433000000.jpg,0,1,1,1,10000,Paved,Year Round,1774 S Grace Lane,2500,769500
109938,8/27/2025,674000,0,2025,0.3,3,2,1,Attach,R,Saddleback Ridge,B-2012-0911-0000,3,http://cdn.photos.sparkplatform.com/icb/20250613195544015576000000.jpg,0,1,1,1,0,Paved,Year Round,1777 S Grace Lane,2054,674000
109963,4/24/2025,500000,1542,2021,0.25,3,3,0,Attach,R-1-11,Settlers Square,A-0976-0042-0000,2.5,http://cdn.photos.sparkplatform.com/icb/20250212152808232161000000.jpg,0.1,1,1,1,0,Paved,,1362 E Southern Homestead Blvd,1718,500000
109987,5/9/2025,485000,1848,2020,0.41,4,3,0,Attach,R,Legacy Estates,A-0945-0059-0000,2,http://cdn.photos.sparkplatform.com/icb/20250213162213382408000000.jpg,0.25,1,1,1,15000,Paved,Year Round,5055 N 500 E,1881,470000
109988,7/30/2025,580000,0,2025,0.26,4,2,1,Attach,R-2-1,Iron West,B-2020-0090-0000,3,http://cdn.photos.sparkplatform.com/icb/20250505155633207152000000.jpg,0,1,1,1,10000,Paved,,4461 W 200 N,2546,570000
109992,3/31/2025,360390,632,2025,0.03,3,2,1,Attach,Residential,Old Sorrel Ranch,B-1857-1173-0000,2,http://cdn.photos.sparkplatform.com/icb/20250213181504649117000000.jpg,0.8,0,1,1,0,Paved,Year Round,578 S Rockwell Lane #1173,1573,360390
110007,7/10/2025,560000,1440,2004,0.27,5,3,1,Attach,R1,Fiddlers Canyon,B-1741-0009-0000,2,http://cdn.photos.sparkplatform.com/icb/20250213174526772354000000.jpg,1,1,1,1,0,Paved,,981 E Nichols Canyon Road,1910,560000
110010,3/26/2025,324900,0,2006,0.12,4,2,1,Attach,Gc,Brookhaven Place,B-1838-0001-0000,2,http://cdn.photos.sparkplatform.com/icb/20250213235515945309000000.jpg,0,0,1,1,7000,Paved,,1007 W Brook Street,1749,317900
110021,5/9/2025,452000,0,1929,1.28,3,2,0,Attach,Res,Not Applicable,A-0621-0000-0000,2,http://cdn.photos.sparkplatform.com/icb/20250214180107573901000000.jpg,0,0,1,1,11800,,Year Round,86 E 200 S,1616,440200
110024,10/10/2025,129900,0,1984,0,0,1,0,Attach,Residential,Timberbrook Village,A-1176-000B-0209,1,http://cdn.photos.sparkplatform.com/icb/20250625022809484406000000.jpg,0,1,1,1,0,Paved,Year Round,464 N Hwy 143 #B209,420,129900
110033,6/2/2025,449900,0,2025,0.16,5,3,0,Attach,R-1,Pointe West,B-2033-0034-0000,2,http://cdn.photos.sparkplatform.com/icb/20250214180745525491000000.jpg,0,1,1,1,0,Paved,Year Round,3323 W Indigo Street,2020,449900
110046,4/15/2025,405000,1308,1977,0.26,5,3,0,Attach,Residential,Cedar Knolls South,B-1154-0001-0020,2,http://cdn.photos.sparkplatform.com/icb/20250216035356923838000000.jpg,1,1,1,1,0,Paved,,979 W Cedar Knolls South,1328,405000
110065,4/22/2025,545000,0,2007,0.36,3,3,0,Attach,R-1,Ashdown Forest,B-1812-0045-0000,2,http://cdn.photos.sparkplatform.com/icb/20250218231516654219000000.jpg,0,1,1,1,0,Paved,,1222 E Nichlos Canyon Road,2713,545000
